date,ticker,entry_price,exit_price,pnl_pct,pnl_usd,exit_reason,time_in_trade,confidence,regime
2025-11-21,O:SPY251124C00655000,4.6,4.24,-7.826086956521728,-755.9999999999989,Early loss exit,2.0,0.6607729678683284,3
2025-11-24,O:SPY251125C00663000,4.3,4.26,-0.9302325581395349,-92.0,Trailing stop,8.0,0.6660011339536828,1
2025-11-24,O:SPY251125P00662000,3.24,2.87,-11.419753086419753,-1110.0,Hard stop,1.0,0.713867892695045,2
2025-11-24,O:SPY251125P00662000,2.87,3.04,5.923344947735192,578.0,Trailing stop,6.0,0.7050040724421635,1
2025-12-02,O:SPY251203P00680000,2.66,2.37,-10.902255639097744,-1073.0,Hard stop,2.0,0.6872718870356797,3
2025-12-03,O:SPY251204C00684000,1.02,1.09,6.86274509803923,686.0000000000014,Trailing stop,17.0,0.6944936921147575,2
2025-12-03,O:SPY251204C00684000,1.48,1.23,-16.89189189189189,-1675.0,Hard stop,2.0,0.654804003738939,0
2025-12-03,O:SPY251204C00684000,1.1,1.34,21.818181818181802,2159.9999999999986,Trailing stop,24.0,0.6790866851686518,3
2025-12-04,O:SPY251205P00683000,2.28,2.0,-12.280701754385955,-1203.9999999999989,Hard stop,5.0,0.6522273913370351,3
2025-12-04,O:SPY251205P00683000,2.23,1.99,-10.762331838565023,-1056.0,Hard stop,5.0,0.6694551743038609,3
2025-12-04,O:SPY251205C00684000,1.84,1.73,-5.978260869565218,-594.0,Early loss exit,8.0,0.6522056815983798,3
2025-12-05,O:SPY251208C00686000,2.25,2.93,30.22222222222222,2992.0,Trailing stop,71.0,0.6655848059791543,0
2025-12-05,O:SPY251208P00685000,1.39,1.26,-9.352517985611511,-923.0,Hard stop,2.0,0.653424510130504,3
2025-12-05,O:SPY251208P00685000,1.37,1.37,0.0,0.0,Trailing stop,19.0,0.6694603590823895,3
2025-12-08,O:SPY251209C00687000,1.03,0.9,-12.62135922330097,-1261.0,Hard stop,7.0,0.6548102341952191,0
2025-12-08,O:SPY251209P00686000,3.25,3.14,-3.3846153846153846,-330.0,Early loss exit,9.0,0.6550204218706016,3
2025-12-08,O:SPY251209C00687000,0.4,0.36,-10.0,-1000.0,Early loss exit,13.0,0.6785611228760063,3
2025-12-10,O:SPY251211C00684000,2.57,2.26,-12.062256809338532,-1178.0000000000011,Hard stop,84.0,0.6850850122520401,3
2025-12-10,O:SPY251211C00684000,3.0,3.23,7.666666666666666,759.0,Trailing stop,20.0,0.6674160542828341,0
2025-12-10,O:SPY251211P00683000,2.36,2.11,-10.59322033898305,-1050.0,Hard stop,9.0,0.6670760834356823,3
2025-12-11,O:SPY251212P00683000,1.33,1.48,11.278195488721805,1125.0,Momentum exhaustion,11.0,0.6637136407938231,0
2025-12-11,O:SPY251212P00683000,1.4,1.24,-11.428571428571429,-1136.0,Hard stop,5.0,0.6522387566474852,3
2025-12-11,O:SPY251212P00683000,0.37,0.38,2.7027027027027026,270.0,Trailing stop,35.0,0.6519586533693001,3
2025-12-12,O:SPY251215C00689000,0.69,0.58,-15.942028985507257,-1584.000000000001,Hard stop,18.0,0.6693802964029811,3
2025-12-12,O:SPY251215C00689000,0.41,0.35,-14.634146341463413,-1458.0,Hard stop,3.0,0.6585590611979546,1
2025-12-12,O:SPY251215C00689000,0.25,0.22,-12.0,-1200.0,Hard stop,10.0,0.6577118607764675,3
2025-12-15,O:SPY251216C00685000,1.55,1.36,-12.258064516129032,-1216.0,Hard stop,4.0,0.6622764884737012,3
2025-12-15,O:SPY251216C00685000,1.02,1.01,-0.9803921568627451,-98.0,Trailing stop,6.0,0.6990725020843817,3
2025-12-15,O:SPY251216C00685000,1.15,1.01,-12.173913043478251,-1203.9999999999989,Hard stop,3.0,0.6660180851008468,1
2025-12-16,O:SPY251217P00677000,2.19,2.39,9.1324200913242,900.0,Trailing stop,9.0,0.6519780090744544,3
2025-12-16,O:SPY251217C00678000,2.59,2.52,-2.7027027027027026,-266.0,Trailing stop,7.0,0.6560852847460819,1
2025-12-17,O:SPY251218C00680000,0.91,0.8,-12.087912087912088,-1199.0,Hard stop,15.0,0.6974695198293612,3
2025-12-17,O:SPY251218C00680000,0.81,0.71,-12.345679012345679,-1230.0,Hard stop,12.0,0.652135532158303,3
2025-12-17,O:SPY251218C00680000,0.47,0.41,-12.76595744680851,-1272.0,Hard stop,2.0,0.6659440372569739,3
2025-12-19,O:SPY251222C00677000,2.92,3.74,28.08219178082192,2788.0,Trailing stop,50.0,0.7148034682051841,2
2025-12-23,O:SPY251224C00685000,1.58,1.74,10.126582278481013,1008.0,Trailing stop,24.0,0.6754200494081907,2
2025-12-30,O:SPY251231P00687000,1.19,1.11,-6.722689075630241,-671.9999999999989,Early loss exit,4.0,0.6646071261491799,3
2025-12-30,O:SPY251231P00687000,1.18,1.05,-11.016949152542372,-1092.0,Hard stop,4.0,0.6770215181803767,3
2025-12-30,O:SPY251231P00687000,1.08,1.08,0.0,0.0,Trailing stop,45.0,0.6669741247440336,3
2026-01-02,O:SPY260105P00683000,1.47,2.35,59.863945578231295,5984.0,Trailing stop,15.0,0.6667933810248927,3
2026-01-02,O:SPY260105P00683000,2.22,2.12,-4.504504504504517,-450.00000000000125,Early loss exit,2.0,0.6740613581508219,3
2026-01-02,O:SPY260105P00683000,2.12,1.93,-8.962264150943396,-893.0,Hard stop,2.0,0.6908847542203053,3
2026-01-06,O:SPY260107P00686000,0.19,0.18,-5.263157894736842,-526.0,Early loss exit,6.0,0.6698235997862848,3
2026-01-09,O:SPY260112P00689000,0.24,0.27,12.5,1248.0,EOD close,42.0,0.6535682853004007,3
2026-01-29,O:SPY260130C00698000,0.26,0.25,-3.8461538461538463,-384.0,Trailing stop,19.0,0.6541544034725341,2
2026-02-02,O:SPY260203C00688000,4.46,7.63,71.0762331838565,6974.0,Trailing stop,99.0,0.7081763264043728,2
2026-02-05,O:SPY260206C00687000,1.94,2.25,15.979381443298967,1581.0,Trailing stop,21.0,0.7290514741062948,2
2026-02-05,O:SPY260206P00686000,6.07,9.08,49.588138385502475,4816.0,Trailing stop,39.0,0.6878579441495938,3
2026-02-05,O:SPY260206C00687000,1.22,1.05,-13.934426229508196,-1377.0,Hard stop,3.0,0.6734893888429848,1
2026-02-06,O:SPY260209C00678000,6.56,7.79,18.75,1845.0,Trailing stop,26.0,0.747207558365038,2
2026-02-06,O:SPY260209P00677000,1.38,1.34,-2.898550724637681,-288.0,Trailing stop,11.0,0.6733824733627843,3
2026-02-06,O:SPY260209P00677000,1.54,1.39,-9.740259740259742,-960.0,Hard stop,5.0,0.7281671171617153,3
2026-02-09,O:SPY260210P00690000,2.5,2.23,-10.8,-1080.0,Hard stop,7.0,0.6646211287908946,0
2026-02-10,O:SPY260211P00694000,1.81,1.66,-8.287292817679557,-825.0,Hard stop,2.0,0.6628945334645239,0
2026-02-10,O:SPY260211P00694000,1.66,1.48,-10.843373493975903,-1080.0,Hard stop,4.0,0.6625704279729532,1
2026-02-17,O:SPY260218P00680000,3.65,4.83,32.32876712328767,3186.0,Trailing stop,14.0,0.6550305512320327,3
2026-02-17,O:SPY260218C00681000,2.78,3.71,33.45323741007194,3255.0,Trailing stop,28.0,0.6855561794938998,1
2026-02-17,O:SPY260218C00681000,3.0,2.52,-16.0,-1584.0,Hard stop,4.0,0.6513989599268138,0
2026-02-18,O:SPY260219C00686000,2.17,2.37,9.216589861751153,920.0,Momentum exhaustion,5.0,0.8001297031899334,2
2026-02-18,O:SPY260219C00686000,2.37,2.25,-5.063291139240507,-504.0,Early loss exit,2.0,0.7932622606464278,0
2026-02-18,O:SPY260219C00686000,2.61,3.61,38.31417624521073,3800.0,Trailing stop,57.0,0.7534120850399645,1
2026-02-19,O:SPY260220P00686000,5.0,4.57,-8.6,-860.0,Hard stop,1.0,0.6741588173561907,0
2026-02-19,O:SPY260220P00686000,4.24,3.82,-9.90566037735849,-966.0,Hard stop,1.0,0.6508597661598614,0
2026-02-19,O:SPY260220C00687000,2.2,2.13,-3.181818181818194,-315.00000000000125,Early loss exit,8.0,0.6565896093756867,0
