date,ticker,entry_time_et,trigger_time_et,minutes_to_trigger,gain_pct,above_20pct_duration_min,above_10pct_duration_min,entry_price,trigger_price
2025-12-29,O:SPY251230C00691000,10:04:00,10:35:00,31,25.64,1,2,0.39,0.49
2025-12-29,O:SPY251230C00691000,10:51:00,10:55:00,4,24.14,2,5,0.29,0.36
2025-12-29,O:SPY251230C00691000,11:41:00,11:51:00,10,22.73,5,9,0.22,0.27
2025-12-29,O:SPY251230C00691000,12:04:00,13:36:00,87,21.74,2,2,0.23,0.28
2025-12-29,O:SPY251230C00691000,13:39:00,14:48:00,68,20.0,1,3,0.25,0.3
2025-12-29,O:SPY251230C00691000,14:52:00,14:56:00,4,21.43,15,33,0.28,0.34
2025-12-29,O:SPY251230C00691000,15:54:00,15:59:00,5,22.73,10,16,0.22,0.27
2025-12-29,O:SPY251230P00690000,09:32:00,10:11:00,39,21.92,1,5,2.92,3.56
2025-12-29,O:SPY251230P00690000,10:17:00,11:41:00,78,20.4,1,5,2.99,3.6
2025-12-29,O:SPY251230P00690000,11:48:00,12:27:00,30,21.95,4,11,3.28,4.0
2025-12-29,O:SPY251230P00690000,13:35:00,14:02:00,20,23.37,14,20,2.61,3.22
2025-12-29,O:SPY251230P00690000,14:48:00,15:54:00,66,20.27,3,19,2.22,2.67
2025-12-30,O:SPY251231C00688000,09:31:00,09:57:00,26,20.69,1,2,1.74,2.1
2025-12-30,O:SPY251231C00688000,10:09:00,11:21:00,72,22.7,1,6,1.63,2.0
2025-12-30,O:SPY251231C00688000,11:57:00,13:29:00,92,20.8,15,35,1.25,1.51
2025-12-30,O:SPY251231P00687000,09:32:00,10:43:00,71,20.75,1,6,1.59,1.92
2025-12-30,O:SPY251231P00687000,11:01:00,12:16:00,75,20.16,1,3,1.24,1.49
2025-12-30,O:SPY251231P00687000,13:59:00,15:59:00,120,21.62,15,16,1.11,1.35
2026-01-02,O:SPY260105C00684000,09:31:00,09:50:00,19,30.56,7,18,2.88,3.76
2026-01-02,O:SPY260105C00684000,10:20:00,10:42:00,22,25.43,2,6,1.73,2.17
2026-01-02,O:SPY260105C00684000,11:00:00,11:34:00,34,20.19,1,1,1.04,1.25
2026-01-02,O:SPY260105C00684000,11:41:00,12:30:00,49,20.39,1,4,1.03,1.24
2026-01-02,O:SPY260105C00684000,12:35:00,14:30:00,114,23.81,69,72,1.05,1.3
2026-01-02,O:SPY260105C00684000,15:43:00,16:00:00,17,21.74,8,15,1.15,1.4
2026-01-02,O:SPY260105P00683000,09:30:00,09:32:00,2,35.05,15,15,0.97,1.31
2026-01-02,O:SPY260105P00683000,09:48:00,10:11:00,23,23.08,353,353,0.91,1.12
2026-01-05,O:SPY260106C00685000,09:30:00,10:28:00,56,23.14,7,11,3.5,4.31
2026-01-05,O:SPY260106C00685000,10:44:00,11:49:00,50,21.5,2,22,3.86,4.69
2026-01-05,O:SPY260106C00685000,13:18:00,13:46:00,14,22.19,2,11,3.47,4.24
2026-01-05,O:SPY260106P00684000,09:45:00,09:50:00,5,30.86,2,10,0.81,1.06
2026-01-05,O:SPY260106P00684000,10:32:00,11:01:00,27,20.0,1,7,0.5,0.6
2026-01-05,O:SPY260106P00684000,11:23:00,13:18:00,110,20.93,1,1,0.43,0.52
2026-01-05,O:SPY260106P00684000,13:21:00,14:42:00,71,23.26,1,2,0.43,0.53
2026-01-05,O:SPY260106P00684000,15:11:00,15:55:00,44,20.51,1,2,0.39,0.47
2026-01-06,O:SPY260107C00687000,09:30:00,09:50:00,20,29.21,58,65,2.67,3.45
2026-01-06,O:SPY260107C00687000,11:01:00,12:06:00,51,21.43,143,144,2.8,3.4
2026-01-06,O:SPY260107P00686000,09:49:00,11:07:00,78,21.21,1,2,0.66,0.8
2026-01-06,O:SPY260107P00686000,11:22:00,11:43:00,21,21.43,1,4,0.56,0.68
2026-01-06,O:SPY260107P00686000,11:54:00,11:55:00,1,20.41,1,2,0.49,0.59
2026-01-06,O:SPY260107P00686000,12:38:00,12:43:00,5,20.0,1,2,0.25,0.3
2026-01-06,O:SPY260107P00686000,15:04:00,15:28:00,22,23.53,1,7,0.17,0.21
2026-01-07,O:SPY260108C00691000,09:30:00,09:41:00,11,22.61,12,19,2.3,2.82
2026-01-07,O:SPY260108C00691000,10:01:00,11:43:00,101,28.38,70,81,2.22,2.85
2026-01-07,O:SPY260108C00691000,13:18:00,13:53:00,35,20.35,1,3,2.26,2.72
2026-01-07,O:SPY260108P00690000,09:31:00,10:17:00,46,22.22,1,4,0.99,1.21
2026-01-07,O:SPY260108P00690000,10:32:00,10:38:00,6,27.5,2,2,0.8,1.02
2026-01-07,O:SPY260108P00690000,11:00:00,11:28:00,28,24.19,1,1,0.62,0.77
2026-01-07,O:SPY260108P00690000,11:41:00,13:28:00,107,20.37,2,2,0.54,0.65
2026-01-07,O:SPY260108P00690000,13:31:00,14:15:00,44,23.81,3,4,0.63,0.78
2026-01-07,O:SPY260108P00690000,14:20:00,15:12:00,52,26.39,63,63,0.72,0.91
2026-01-08,O:SPY260109C00689000,09:30:00,10:08:00,38,22.36,14,28,2.37,2.9
2026-01-08,O:SPY260109C00689000,10:37:00,10:41:00,4,21.99,2,6,2.41,2.94
2026-01-08,O:SPY260109C00689000,10:50:00,12:50:00,120,21.46,8,15,2.61,3.17
2026-01-08,O:SPY260109C00689000,13:14:00,13:47:00,33,20.41,1,5,2.45,2.95
2026-01-08,O:SPY260109C00689000,13:56:00,15:36:00,100,20.48,1,4,2.49,3.0
2026-01-08,O:SPY260109P00688000,09:30:00,09:42:00,12,21.39,3,5,2.01,2.44
2026-01-08,O:SPY260109P00688000,10:08:00,10:37:00,29,20.61,1,2,1.65,1.99
2026-01-08,O:SPY260109P00688000,10:40:00,10:54:00,14,28.48,3,4,1.65,2.12
2026-01-08,O:SPY260109P00688000,10:59:00,11:08:00,9,20.92,11,13,1.53,1.85
2026-01-08,O:SPY260109P00688000,11:22:00,11:36:00,14,23.08,1,2,1.69,2.08
2026-01-08,O:SPY260109P00688000,11:45:00,13:13:00,88,24.84,4,6,1.53,1.91
2026-01-08,O:SPY260109P00688000,13:20:00,13:56:00,36,20.25,7,7,1.63,1.96
2026-01-08,O:SPY260109P00688000,14:05:00,14:15:00,10,20.79,2,4,1.78,2.15
2026-01-09,O:SPY260112C00690000,09:30:00,09:37:00,7,21.29,6,9,3.1,3.76
2026-01-09,O:SPY260112C00690000,09:47:00,11:50:00,118,23.69,171,189,3.63,4.49
2026-01-09,O:SPY260112P00689000,09:37:00,09:48:00,11,25.32,2,5,1.58,1.98
2026-01-09,O:SPY260112P00689000,09:58:00,10:08:00,10,20.36,1,3,1.67,2.01
2026-01-09,O:SPY260112P00689000,10:23:00,10:44:00,21,20.24,2,3,0.84,1.01
2026-01-09,O:SPY260112P00689000,12:33:00,13:09:00,34,22.86,3,6,0.35,0.43
2026-01-09,O:SPY260112P00689000,14:47:00,16:12:00,84,20.83,1,3,0.24,0.29
2026-01-12,O:SPY260113C00690000,09:30:00,09:36:00,6,22.26,191,192,3.1,3.79
2026-01-12,O:SPY260113P00689000,10:24:00,10:33:00,9,21.31,1,2,0.61,0.74
2026-01-13,O:SPY260114C00695000,10:03:00,11:56:00,113,20.39,1,13,1.52,1.83
2026-01-13,O:SPY260114C00695000,12:17:00,12:22:00,5,20.77,3,3,1.3,1.57
2026-01-13,O:SPY260114C00695000,12:58:00,13:14:00,16,20.0,2,6,0.9,1.08
2026-01-13,O:SPY260114C00695000,13:21:00,13:35:00,14,21.28,4,8,0.94,1.14
2026-01-13,O:SPY260114C00695000,13:59:00,15:59:00,120,21.98,16,16,0.91,1.11
2026-01-13,O:SPY260114P00694000,09:30:00,09:43:00,13,22.9,119,120,1.31,1.61
2026-01-13,O:SPY260114P00694000,11:44:00,12:43:00,59,28.0,205,209,1.5,1.92
2026-01-14,O:SPY260115C00693000,09:31:00,09:34:00,3,30.34,2,5,1.45,1.89
2026-01-14,O:SPY260115C00693000,10:00:00,10:13:00,13,20.88,5,7,0.91,1.1
2026-01-14,O:SPY260115C00693000,10:31:00,11:30:00,59,25.0,1,2,0.64,0.8
2026-01-14,O:SPY260115C00693000,11:51:00,12:46:00,55,22.86,2,4,0.35,0.43
2026-01-14,O:SPY260115C00693000,12:51:00,13:30:00,39,20.0,1,2,0.35,0.42
2026-01-14,O:SPY260115C00693000,13:33:00,13:52:00,19,32.35,139,141,0.34,0.45
2026-01-14,O:SPY260115P00692000,09:30:00,09:31:00,1,26.15,2,2,2.83,3.57
2026-01-14,O:SPY260115P00692000,09:34:00,09:39:00,5,20.73,30,34,2.75,3.32
2026-01-14,O:SPY260115P00692000,10:16:00,10:28:00,12,27.71,128,132,3.14,4.01
2026-01-14,O:SPY260115P00692000,15:08:00,15:15:00,7,20.23,2,9,3.41,4.1
2026-01-14,O:SPY260115P00692000,15:32:00,15:48:00,16,22.84,1,2,3.24,3.98
2026-01-15,O:SPY260116C00692000,09:38:00,11:23:00,103,21.01,2,10,3.38,4.09
2026-01-15,O:SPY260116C00692000,12:58:00,13:35:00,26,22.49,3,9,3.29,4.03
2026-01-15,O:SPY260116C00692000,15:49:00,16:00:00,11,20.73,6,14,1.64,1.98
2026-01-15,O:SPY260116P00691000,09:31:00,09:51:00,20,26.09,2,2,0.92,1.16
2026-01-15,O:SPY260116P00691000,09:54:00,10:52:00,58,20.43,1,3,0.93,1.12
2026-01-15,O:SPY260116P00691000,11:21:00,12:59:00,96,21.31,1,3,0.61,0.74
2026-01-15,O:SPY260116P00691000,13:03:00,14:26:00,79,24.59,107,109,0.61,0.76
2026-01-20,O:SPY260121C00681000,09:32:00,10:33:00,61,21.9,5,14,4.11,5.01
2026-01-20,O:SPY260121C00681000,10:56:00,11:11:00,13,21.87,1,4,4.07,4.96
2026-01-20,O:SPY260121C00681000,11:25:00,11:39:00,10,21.45,2,2,3.87,4.7
2026-01-20,O:SPY260121C00681000,11:53:00,11:58:00,5,21.8,2,5,3.67,4.47
2026-01-20,O:SPY260121C00681000,15:42:00,16:12:00,30,21.6,3,3,1.25,1.52
2026-01-20,O:SPY260121P00680000,09:38:00,09:40:00,2,20.99,1,1,2.43,2.94
2026-01-20,O:SPY260121P00680000,09:44:00,09:47:00,3,25.79,1,3,2.21,2.78
2026-01-20,O:SPY260121P00680000,09:51:00,10:00:00,9,27.6,8,14,2.21,2.82
2026-01-20,O:SPY260121P00680000,10:30:00,12:30:00,120,20.25,222,224,1.58,1.9
2026-01-21,O:SPY260122C00680000,09:30:00,09:52:00,22,20.18,95,103,3.32,3.99
2026-01-21,O:SPY260122C00680000,12:04:00,13:51:00,107,20.37,1,4,2.7,3.25
2026-01-21,O:SPY260122C00680000,13:56:00,14:27:00,31,51.23,90,90,2.85,4.31
2026-01-21,O:SPY260122P00679000,09:56:00,11:55:00,118,22.41,56,63,1.74,2.13
2026-01-21,O:SPY260122P00679000,12:59:00,13:01:00,2,25.65,9,10,1.91,2.4
2026-01-21,O:SPY260122P00679000,13:12:00,13:20:00,8,21.62,4,7,1.85,2.25
2026-01-21,O:SPY260122P00679000,13:30:00,13:37:00,7,20.88,1,4,1.82,2.2
2026-01-21,O:SPY260122P00679000,13:49:00,14:05:00,16,23.46,4,15,1.62,2.0
2026-01-21,O:SPY260122P00679000,14:30:00,14:33:00,3,24.53,1,1,0.53,0.66
2026-01-21,O:SPY260122P00679000,14:35:00,15:31:00,56,21.57,1,2,0.51,0.62
2026-01-21,O:SPY260122P00679000,15:40:00,15:51:00,11,25.0,1,2,0.4,0.5
2026-01-22,O:SPY260123C00689000,09:46:00,11:45:00,119,22.61,10,15,2.3,2.82
2026-01-22,O:SPY260123C00689000,12:01:00,12:33:00,32,21.07,23,41,2.61,3.16
2026-01-22,O:SPY260123C00689000,13:57:00,14:12:00,15,22.71,3,17,2.51,3.08
2026-01-22,O:SPY260123C00689000,15:29:00,16:07:00,38,20.26,1,4,1.53,1.84
2026-01-22,O:SPY260123P00688000,09:30:00,09:46:00,16,32.19,50,58,1.46,1.93
2026-01-22,O:SPY260123P00688000,10:47:00,10:59:00,12,21.92,1,1,1.46,1.78
2026-01-22,O:SPY260123P00688000,11:45:00,12:00:00,15,22.94,1,1,1.09,1.34
2026-01-22,O:SPY260123P00688000,12:33:00,13:58:00,85,21.18,1,2,0.85,1.03
2026-01-22,O:SPY260123P00688000,14:01:00,14:54:00,51,23.66,81,81,0.93,1.15
2026-01-23,O:SPY260126C00691000,09:30:00,10:25:00,55,23.48,1,2,1.15,1.42
2026-01-23,O:SPY260126C00691000,10:28:00,10:48:00,20,24.79,40,43,1.21,1.51
2026-01-23,O:SPY260126C00691000,11:32:00,11:37:00,5,26.05,15,18,1.19,1.5
2026-01-23,O:SPY260126C00691000,12:00:00,12:14:00,14,22.41,1,10,1.16,1.42
2026-01-23,O:SPY260126C00691000,12:42:00,14:21:00,99,28.71,7,8,1.01,1.3
2026-01-23,O:SPY260126C00691000,15:09:00,15:58:00,49,20.45,1,3,0.88,1.06
2026-01-23,O:SPY260126P00690000,09:30:00,09:37:00,7,20.95,1,4,3.15,3.81
2026-01-23,O:SPY260126P00690000,09:45:00,09:50:00,5,21.04,1,3,3.09,3.74
2026-01-23,O:SPY260126P00690000,10:43:00,12:43:00,120,21.67,37,48,2.03,2.47
2026-01-23,O:SPY260126P00690000,14:03:00,15:30:00,87,23.15,7,10,2.03,2.5
2026-01-23,O:SPY260126P00690000,15:41:00,16:07:00,26,20.74,7,8,2.17,2.62
2026-01-26,O:SPY260127C00689000,09:30:00,09:33:00,3,21.8,213,213,2.89,3.52
2026-01-26,O:SPY260127P00688000,10:23:00,10:44:00,21,20.75,1,2,0.53,0.64
2026-01-26,O:SPY260127P00688000,10:47:00,11:20:00,32,21.15,1,2,0.52,0.63
2026-01-26,O:SPY260127P00688000,14:08:00,16:05:00,109,21.88,2,8,0.32,0.39
2026-01-27,O:SPY260128C00695000,09:30:00,09:52:00,22,22.11,13,13,1.9,2.32
2026-01-27,O:SPY260128C00695000,10:06:00,10:38:00,32,20.56,106,139,2.14,2.58
2026-01-27,O:SPY260128C00695000,13:00:00,14:30:00,90,21.49,19,80,2.28,2.77
2026-01-27,O:SPY260128P00694000,11:04:00,13:03:00,119,20.29,4,11,1.38,1.66
2026-01-27,O:SPY260128P00694000,14:20:00,16:11:00,111,20.49,1,4,1.22,1.47
2026-01-28,O:SPY260129C00698000,14:01:00,15:22:00,81,20.45,1,3,1.32,1.59
2026-01-28,O:SPY260129C00698000,15:34:00,15:53:00,19,20.8,4,6,1.25,1.51
2026-01-28,O:SPY260129C00698000,16:00:00,16:11:00,11,29.03,3,4,0.93,1.2
2026-01-28,O:SPY260129P00697000,09:30:00,10:10:00,39,21.46,7,14,2.61,3.17
2026-01-28,O:SPY260129P00697000,10:25:00,11:31:00,65,21.93,131,159,3.01,3.67
2026-01-28,O:SPY260129P00697000,14:49:00,16:00:00,61,22.05,6,8,3.31,4.04
2026-01-29,O:SPY260130C00698000,10:14:00,10:20:00,6,22.86,3,4,0.35,0.43
2026-01-29,O:SPY260130C00698000,10:29:00,12:15:00,105,20.0,1,1,0.3,0.36
2026-01-29,O:SPY260130C00698000,12:17:00,12:21:00,4,20.0,2,5,0.3,0.36
2026-01-29,O:SPY260130C00698000,12:42:00,13:12:00,30,20.0,4,7,0.25,0.3
2026-01-29,O:SPY260130C00698000,13:26:00,13:40:00,14,24.0,3,17,0.25,0.31
2026-01-29,O:SPY260130C00698000,13:58:00,14:24:00,26,23.08,3,9,0.26,0.32
2026-01-29,O:SPY260130C00698000,14:34:00,15:38:00,64,21.43,36,37,0.28,0.34
2026-01-29,O:SPY260130P00697000,09:30:00,09:33:00,2,20.31,223,224,2.56,3.08
2026-01-30,O:SPY260202C00691000,09:31:00,09:35:00,4,22.37,5,9,3.8,4.65
2026-01-30,O:SPY260202C00691000,09:58:00,10:07:00,8,20.27,7,16,3.75,4.51
2026-01-30,O:SPY260202C00691000,10:26:00,10:40:00,14,21.61,12,13,3.47,4.22
2026-01-30,O:SPY260202C00691000,11:21:00,11:38:00,17,21.11,4,12,2.7,3.27
2026-01-30,O:SPY260202C00691000,12:00:00,14:00:00,120,22.39,25,30,2.68,3.28
2026-01-30,O:SPY260202C00691000,14:44:00,15:49:00,64,23.08,1,4,2.99,3.68
2026-01-30,O:SPY260202P00690000,09:30:00,09:31:00,1,22.9,1,2,2.14,2.63
2026-01-30,O:SPY260202P00690000,09:34:00,10:30:00,55,22.01,1,4,2.09,2.55
2026-01-30,O:SPY260202P00690000,10:35:00,11:01:00,26,20.59,2,5,1.7,2.05
2026-01-30,O:SPY260202P00690000,11:07:00,11:18:00,11,21.35,16,19,1.92,2.33
2026-01-30,O:SPY260202P00690000,11:38:00,11:52:00,14,20.77,1,2,2.07,2.5
2026-01-30,O:SPY260202P00690000,11:55:00,12:02:00,7,25.33,20,23,2.29,2.87
2026-01-30,O:SPY260202P00690000,12:26:00,12:34:00,8,20.43,6,11,2.3,2.77
2026-01-30,O:SPY260202P00690000,12:46:00,12:52:00,6,21.94,54,58,2.37,2.89
2026-01-30,O:SPY260202P00690000,13:51:00,15:15:00,84,21.54,3,10,2.6,3.16
2026-01-30,O:SPY260202P00690000,15:48:00,16:08:00,19,21.13,1,3,1.94,2.35
2026-02-02,O:SPY260203C00688000,09:30:00,09:36:00,5,21.75,95,97,4.46,5.43
2026-02-02,O:SPY260203P00687000,09:50:00,09:57:00,7,21.62,5,5,0.74,0.9
2026-02-02,O:SPY260203P00687000,10:19:00,11:05:00,44,25.58,1,2,0.43,0.54
2026-02-02,O:SPY260203P00687000,11:21:00,11:48:00,23,21.88,1,3,0.32,0.39
2026-02-02,O:SPY260203P00687000,12:10:00,14:59:00,112,21.74,1,1,0.23,0.28
2026-02-02,O:SPY260203P00687000,15:04:00,15:16:00,12,22.22,1,1,0.18,0.22
2026-02-02,O:SPY260203P00687000,15:23:00,15:29:00,5,31.25,19,25,0.16,0.21
2026-02-02,O:SPY260203P00687000,15:56:00,16:00:00,4,29.41,1,4,0.17,0.22
2026-02-03,O:SPY260204C00698000,09:44:00,09:48:00,3,20.19,2,3,1.04,1.25
2026-02-03,O:SPY260204C00698000,10:07:00,10:50:00,43,23.4,1,2,0.47,0.58
2026-02-03,O:SPY260204C00698000,10:53:00,10:54:00,1,23.81,8,10,0.42,0.52
2026-02-03,O:SPY260204C00698000,12:29:00,12:48:00,19,20.0,4,4,0.15,0.18
2026-02-03,O:SPY260204C00698000,13:05:00,13:08:00,3,21.43,1,1,0.14,0.17
2026-02-03,O:SPY260204C00698000,13:30:00,15:34:00,117,25.0,5,7,0.12,0.15
2026-02-03,O:SPY260204C00698000,15:53:00,16:03:00,10,25.0,2,2,0.12,0.15
2026-02-03,O:SPY260204P00697000,09:30:00,09:37:00,7,23.5,137,145,2.34,2.89
2026-02-04,O:SPY260205C00691000,09:30:00,09:42:00,10,21.35,1,3,2.81,3.41
2026-02-04,O:SPY260205C00691000,09:57:00,10:25:00,27,25.2,1,3,2.46,3.08
2026-02-04,O:SPY260205C00691000,10:34:00,10:38:00,4,23.32,6,12,2.23,2.75
2026-02-04,O:SPY260205C00691000,11:04:00,11:29:00,25,20.54,1,1,1.85,2.23
2026-02-04,O:SPY260205C00691000,11:43:00,12:13:00,30,20.3,3,4,1.33,1.6
2026-02-04,O:SPY260205C00691000,12:30:00,14:31:00,120,20.39,90,91,1.03,1.24
2026-02-04,O:SPY260205C00691000,16:03:00,16:05:00,2,34.83,10,10,0.89,1.2
2026-02-04,O:SPY260205P00690000,09:30:00,09:57:00,25,20.6,17,23,3.35,4.04
2026-02-04,O:SPY260205P00690000,10:22:00,11:02:00,40,24.0,10,11,4.0,4.96
2026-02-04,O:SPY260205P00690000,11:14:00,11:21:00,6,21.95,1,2,4.51,5.5
2026-02-04,O:SPY260205P00690000,11:25:00,11:40:00,15,23.08,16,21,4.55,5.6
2026-02-04,O:SPY260205P00690000,12:04:00,12:22:00,11,20.04,59,61,5.04,6.05
2026-02-04,O:SPY260205P00690000,14:42:00,16:03:00,67,21.76,1,1,5.01,6.1
2026-02-05,O:SPY260206C00687000,09:30:00,09:37:00,5,21.13,15,18,1.94,2.35
2026-02-05,O:SPY260206C00687000,10:14:00,11:54:00,98,20.17,4,7,1.19,1.43
2026-02-05,O:SPY260206C00687000,12:02:00,12:26:00,24,20.61,1,5,1.31,1.58
2026-02-05,O:SPY260206C00687000,12:33:00,12:45:00,12,20.57,2,3,1.41,1.7
2026-02-05,O:SPY260206C00687000,13:20:00,14:21:00,59,20.79,2,4,1.01,1.22
2026-02-05,O:SPY260206C00687000,14:30:00,15:09:00,37,21.11,2,4,0.9,1.09
2026-02-05,O:SPY260206C00687000,15:46:00,16:00:00,14,21.43,1,1,0.56,0.68
2026-02-05,O:SPY260206C00687000,16:03:00,16:10:00,7,20.93,1,5,0.43,0.52
2026-02-05,O:SPY260206P00686000,09:30:00,10:12:00,39,22.75,32,45,8.0,9.82
2026-02-05,O:SPY260206P00686000,11:27:00,15:46:00,119,20.98,6,10,7.96,9.63
2026-02-06,O:SPY260209C00678000,09:30:00,09:33:00,2,22.71,97,99,6.56,8.05
2026-02-06,O:SPY260209P00677000,09:40:00,10:06:00,25,20.98,1,3,1.43,1.73
2026-02-06,O:SPY260209P00677000,10:10:00,10:14:00,4,23.13,2,4,1.34,1.65
2026-02-06,O:SPY260209P00677000,10:21:00,10:23:00,2,31.36,2,2,1.18,1.55
2026-02-06,O:SPY260209P00677000,10:33:00,10:54:00,21,25.24,1,1,1.03,1.29
2026-02-06,O:SPY260209P00677000,11:41:00,11:58:00,15,22.0,1,1,0.5,0.61
2026-02-06,O:SPY260209P00677000,12:10:00,12:17:00,7,20.0,1,5,0.45,0.54
2026-02-06,O:SPY260209P00677000,12:51:00,13:14:00,18,20.0,5,14,0.35,0.42
2026-02-06,O:SPY260209P00677000,15:42:00,15:59:00,17,22.22,2,2,0.18,0.22
2026-02-09,O:SPY260210C00691000,09:30:00,09:33:00,2,26.82,259,259,1.79,2.27
2026-02-09,O:SPY260210P00690000,09:40:00,09:52:00,12,21.15,1,3,2.27,2.75
2026-02-09,O:SPY260210P00690000,10:20:00,10:26:00,6,24.41,4,4,1.27,1.58
2026-02-09,O:SPY260210P00690000,11:41:00,13:21:00,100,21.21,1,1,0.66,0.8
2026-02-09,O:SPY260210P00690000,13:24:00,13:28:00,4,20.63,2,4,0.63,0.76
2026-02-09,O:SPY260210P00690000,13:35:00,15:31:00,116,20.34,1,1,0.59,0.71
2026-02-09,O:SPY260210P00690000,15:39:00,15:59:00,20,28.81,5,10,0.59,0.76
2026-02-10,O:SPY260211C00695000,09:33:00,10:06:00,33,20.31,3,6,2.61,3.14
2026-02-10,O:SPY260211C00695000,10:13:00,10:18:00,5,25.1,15,19,2.39,2.99
2026-02-10,O:SPY260211C00695000,11:21:00,12:47:00,86,20.0,2,11,2.1,2.52
2026-02-10,O:SPY260211C00695000,13:46:00,14:31:00,45,20.59,1,12,1.36,1.64
2026-02-10,O:SPY260211C00695000,15:56:00,16:00:00,4,20.0,6,15,0.85,1.02
2026-02-10,O:SPY260211P00694000,09:30:00,09:37:00,7,27.4,12,14,2.08,2.65
2026-02-10,O:SPY260211P00694000,09:55:00,11:22:00,87,22.35,1,3,1.79,2.19
2026-02-10,O:SPY260211P00694000,11:26:00,13:20:00,114,23.63,2,3,1.82,2.25
2026-02-10,O:SPY260211P00694000,13:24:00,13:31:00,7,21.26,15,30,2.07,2.51
2026-02-10,O:SPY260211P00694000,14:02:00,15:52:00,110,24.68,23,23,2.31,2.88
2026-02-11,O:SPY260212C00694000,10:13:00,11:20:00,67,21.09,4,7,1.47,1.78
2026-02-11,O:SPY260212C00694000,11:28:00,11:40:00,12,28.08,5,9,1.46,1.87
2026-02-11,O:SPY260212C00694000,11:50:00,12:25:00,35,21.38,3,7,1.59,1.93
2026-02-11,O:SPY260212C00694000,13:01:00,14:25:00,84,20.81,2,5,1.49,1.8
2026-02-11,O:SPY260212C00694000,15:30:00,15:40:00,10,23.85,1,4,1.09,1.35
2026-02-11,O:SPY260212C00694000,15:59:00,16:09:00,10,25.49,1,6,1.02,1.28
2026-02-11,O:SPY260212P00693000,09:30:00,09:34:00,4,20.37,396,397,1.08,1.3
2026-02-12,O:SPY260213C00694000,10:08:00,10:14:00,6,20.59,3,5,2.04,2.46
2026-02-12,O:SPY260213C00694000,11:29:00,11:36:00,6,20.93,4,10,0.43,0.52
2026-02-12,O:SPY260213C00694000,12:01:00,12:24:00,22,22.86,5,7,0.35,0.43
2026-02-12,O:SPY260213C00694000,12:59:00,13:48:00,48,20.69,4,16,0.29,0.35
2026-02-12,O:SPY260213C00694000,14:10:00,14:50:00,40,20.69,3,8,0.29,0.35
2026-02-12,O:SPY260213C00694000,15:51:00,15:54:00,3,20.0,2,2,0.1,0.12
2026-02-12,O:SPY260213C00694000,16:01:00,16:03:00,2,20.0,2,2,0.1,0.12
2026-02-12,O:SPY260213P00693000,09:30:00,09:49:00,18,22.93,2,5,2.05,2.52
2026-02-12,O:SPY260213P00693000,09:55:00,10:00:00,5,20.83,1,1,2.4,2.9
2026-02-12,O:SPY260213P00693000,10:02:00,10:08:00,6,22.18,1,5,2.48,3.03
2026-02-12,O:SPY260213P00693000,10:14:00,10:33:00,19,25.1,231,231,2.39,2.99
2026-02-17,O:SPY260218C00681000,09:30:00,09:37:00,4,27.37,4,6,3.58,4.56
2026-02-17,O:SPY260218C00681000,09:44:00,11:19:00,94,22.91,7,10,3.58,4.4
2026-02-17,O:SPY260218C00681000,11:30:00,11:36:00,6,24.19,4,9,3.39,4.21
2026-02-17,O:SPY260218C00681000,11:46:00,13:39:00,113,20.6,66,83,3.64,4.39
2026-02-17,O:SPY260218P00680000,09:30:00,09:50:00,17,32.95,66,70,3.52,4.68
2026-02-17,O:SPY260218P00680000,11:09:00,12:52:00,103,21.16,2,5,2.93,3.55
2026-02-17,O:SPY260218P00680000,13:40:00,15:32:00,112,20.26,8,10,1.53,1.84
2026-02-18,O:SPY260219C00686000,09:30:00,09:38:00,8,20.28,7,10,2.17,2.61
2026-02-18,O:SPY260219C00686000,09:49:00,09:54:00,5,26.52,213,224,2.3,2.91
2026-02-18,O:SPY260219C00686000,14:36:00,15:53:00,77,20.51,5,6,2.34,2.82
2026-02-18,O:SPY260219P00685000,09:43:00,09:48:00,5,22.4,4,6,3.17,3.88
2026-02-18,O:SPY260219P00685000,10:48:00,12:00:00,72,22.06,1,4,1.36,1.66
2026-02-18,O:SPY260219P00685000,12:05:00,13:41:00,95,20.63,154,154,1.26,1.52
2026-02-19,O:SPY260220C00687000,09:30:00,10:03:00,33,25.22,1,2,2.3,2.88
2026-02-19,O:SPY260220C00687000,10:14:00,10:33:00,19,21.05,8,17,2.09,2.53
2026-02-19,O:SPY260220C00687000,11:06:00,11:18:00,12,21.76,3,9,1.93,2.35
2026-02-19,O:SPY260220C00687000,11:51:00,11:54:00,3,20.71,1,7,1.4,1.69
2026-02-19,O:SPY260220C00687000,12:02:00,12:20:00,18,20.98,4,9,1.43,1.73
2026-02-19,O:SPY260220C00687000,12:52:00,14:09:00,77,20.16,1,19,1.24,1.49
2026-02-19,O:SPY260220C00687000,14:29:00,16:02:00,92,21.8,8,13,1.33,1.62
2026-02-19,O:SPY260220P00686000,09:44:00,09:45:00,1,20.48,1,2,4.15,5.0
2026-02-19,O:SPY260220P00686000,09:52:00,11:51:00,119,20.1,1,2,3.98,4.78
2026-02-19,O:SPY260220P00686000,11:54:00,12:05:00,11,20.26,1,2,3.9,4.69
2026-02-19,O:SPY260220P00686000,12:08:00,13:20:00,63,20.45,2,9,4.4,5.3
2026-02-19,O:SPY260220P00686000,13:48:00,14:39:00,42,23.33,1,10,4.2,5.18
